Código,Município,Código TI,Território de Identidade,População,QtMédicosSUS,QtMédicosNãoSUS,QtEnfermeirosSUS,QtEnfermeirosNãoSUS,QtProfissionais,Médicos,Enfermeiros,SUS,Não SUS,QtProfissionais/100000Hab,QtMédicos/100000Hab,QtEnfermeiros/100000Hab,QtSUS/100000Hab,QtNãoSUS/100000Hab
2900108,Abaíra,3,Chapada Diamantina,9199,8,0,6,0,14,8,6,14,0,152.1904554843,86.9659745625,65.2244809218,152.1904554843,0
2900207,Abaré,24,Itaparica,20189,12,0,16,0,28,12,16,28,0,138.6893853088,59.4383079895,79.2510773193,138.6893853088,0
2900306,Acajutiba,18,Litoral Norte e Agreste Baiano,15727,8,1,10,0,19,9,10,18,1,120.8113435493,57.2264258918,63.5849176575,114.4528517836,6.3584917658
2900355,Adustina,17,Semiárido Nordeste II,17349,8,0,9,0,17,8,9,17,0,97.9883566776,46.1121678483,51.8761888293,97.9883566776,0
2900405,Água Fria,19,Portal do Sertão,17508,6,0,15,0,21,6,15,21,0,119.9451679232,34.2700479781,85.6751199452,119.9451679232,0
2900504,Érico Cardoso,12,Bacia do Paramirim,11212,7,0,12,0,19,7,12,19,0,169.4612914734,62.4331073849,107.0281840885,169.4612914734,0
2900603,Aiquara,22,Médio Rio de Contas,4725,1,0,7,0,8,1,7,8,0,169.3121693122,21.164021164,148.1481481481,169.3121693122,0
2900702,Alagoinhas,18,Litoral Norte e Agreste Baiano,155979,147,133,134,27,441,280,161,281,160,282.7303675495,179.5113444759,103.2190230736,180.1524564204,102.5779111291
2900801,Alcobaça,7,Extremo Sul,23376,24,0,19,0,43,24,19,43,0,183.9493497604,102.6694045175,81.279945243,183.9493497604,0
2900900,Almadina,5,Litoral Sul,5985,8,0,7,0,15,8,7,15,0,250.626566416,133.6675020886,116.9590643275,250.626566416,0
2901007,Amargosa,9,Vale do Jiquiriçá,38259,25,10,33,0,68,35,33,58,10,177.7359575525,91.4817428579,86.2542146946,151.5983167359,26.1376408165
2901106,Amélia Rodrigues,19,Portal do Sertão,26409,14,1,14,0,29,15,14,28,1,109.8110492635,56.7988185846,53.0122306789,106.0244613579,3.7865879056
2901155,América Dourada,1,Irecê,16798,12,0,15,0,27,12,15,27,0,160.7334206453,71.4370758424,89.296344803,160.7334206453,0
2901205,Anagé,20,Sudoeste Baiano,19568,22,0,22,0,44,22,22,44,0,224.8569092396,112.4284546198,112.4284546198,224.8569092396,0
2901304,Andaraí,3,Chapada Diamantina,13737,11,0,7,0,18,11,7,18,0,131.0329766325,80.0757079421,50.9572686904,131.0329766325,0
2901353,Andorinha,25,Piemonte Norte do Itapicuru,15490,5,1,10,0,16,6,10,15,1,103.2924467398,38.7346675274,64.5577792124,96.8366688186,6.4557779212
2901403,Angical,11,Bacia do Rio Grande,14690,10,0,8,0,18,10,8,18,0,122.5323349217,68.073519401,54.4588155208,122.5323349217,0
2901502,Anguera,19,Portal do Sertão,11481,8,0,11,0,19,8,11,19,0,165.490810905,69.6803414337,95.8104694713,165.490810905,0
2901601,Antas,17,Semiárido Nordeste II,19569,18,0,17,0,35,18,17,35,0,178.8543103889,91.9822167714,86.8720936175,178.8543103889,0
2901700,Antônio Cardoso,19,Portal do Sertão,12208,4,0,12,0,16,4,12,16,0,131.0615989515,32.7653997379,98.2961992136,131.0615989515,0
2901809,Antônio Gonçalves,25,Piemonte Norte do Itapicuru,12072,8,0,10,0,18,8,10,18,0,149.1053677932,66.2690523526,82.8363154407,149.1053677932,0
2901908,Aporá,18,Litoral Norte e Agreste Baiano,18334,13,0,8,0,21,13,8,21,0,114.5412894077,70.9065124905,43.6347769172,114.5412894077,0
2901957,Apuarema,22,Médio Rio de Contas,7730,6,0,7,0,13,6,7,13,0,168.1759379043,77.6196636481,90.5562742561,168.1759379043,0
2902005,Aracatu,20,Sudoeste Baiano,13962,8,0,13,0,21,8,13,21,0,150.4082509669,57.2983813207,93.1098696462,150.4082509669,0
2902054,Araçás,18,Litoral Norte e Agreste Baiano,12608,8,0,14,0,22,8,14,22,0,174.4923857868,63.4517766497,111.0406091371,174.4923857868,0
2902104,Araci,4,Sisal,55935,21,2,35,0,58,23,35,56,2,103.6917851077,41.1191561634,62.5726289443,100.1162063109,3.5755787968
2902203,Aramari,18,Litoral Norte e Agreste Baiano,11703,1,0,6,0,7,1,6,7,0,59.813722977,8.5448175681,51.2689054089,59.813722977,0
2902252,Arataca,5,Litoral Sul,11661,3,0,10,0,13,3,10,13,0,111.4827201784,25.7267815796,85.7559385987,111.4827201784,0
2902302,Aratuípe,6,Baixo Sul,9171,3,0,9,0,12,3,9,12,0,130.8472358521,32.711808963,98.1354268891,130.8472358521,0
2902401,Aurelino Leal,5,Litoral Sul,12706,7,0,9,0,16,7,9,16,0,125.9247599559,55.0920824807,70.8326774752,125.9247599559,0
2902500,Baianópolis,11,Bacia do Rio Grande,14323,8,0,12,0,20,8,12,20,0,139.6355512113,55.8542204845,83.7813307268,139.6355512113,0
2902609,Baixa Grande,15,Bacia do Jacuípe,21403,13,0,11,0,24,13,11,24,0,112.1338130169,60.7391487175,51.3946642994,112.1338130169,0
2902658,Banzaê,17,Semiárido Nordeste II,13765,8,0,17,0,25,8,17,25,0,181.6200508536,58.1184162732,123.5016345805,181.6200508536,0
2902708,Barra,2,Velho Chico,54915,34,0,36,0,70,34,36,70,0,127.4697259401,61.9138668852,65.5558590549,127.4697259401,0
2902807,Barra da Estiva,3,Chapada Diamantina,22082,16,2,22,0,40,18,22,38,2,181.1430124083,81.5143555837,99.6286568246,172.0858617879,9.0571506204
2902906,Barra do Choça,20,Sudoeste Baiano,34121,25,1,22,0,48,26,22,47,1,140.6758301339,76.1994079892,64.4764221447,137.7450836728,2.9307464611
2903003,Barra do Mendes,1,Irecê,14560,5,0,20,0,25,5,20,25,0,171.7032967033,34.3406593407,137.3626373626,171.7032967033,0
2903102,Barra do Rocha,22,Médio Rio de Contas,6258,2,0,4,0,6,2,4,6,0,95.8772770853,31.9590923618,63.9181847236,95.8772770853,0
2903201,Barreiras,11,Bacia do Rio Grande,157638,178,86,257,6,527,264,263,435,92,334.3102551415,167.472309976,166.8379451655,275.9486925741,58.3615625674
2903235,Barro Alto,1,Irecê,15217,5,0,8,0,13,5,8,13,0,85.4307682198,32.8579877768,52.5727804429,85.4307682198,0
2903276,Barrocas,4,Sisal,16296,5,1,15,0,21,6,15,20,1,128.8659793814,36.8188512518,92.0471281296,122.7295041728,6.1364752086
2903300,Barro Preto,5,Litoral Sul,6251,7,0,7,0,14,7,7,14,0,223.9641657335,111.9820828667,111.9820828667,223.9641657335,0
2903409,Belmonte,27,Costa do Descobrimento,24013,19,0,19,0,38,19,19,38,0,158.2476158747,79.1238079374,79.1238079374,158.2476158747,0
2903508,Belo Campo,20,Sudoeste Baiano,18247,11,0,21,0,32,11,21,32,0,175.3712939113,60.283882282,115.0874116293,175.3712939113,0
2903607,Biritinga,4,Sisal,16653,9,0,16,0,25,9,16,25,0,150.1231009428,54.0443163394,96.0787846034,150.1231009428,0
2903706,Boa Nova,22,Médio Rio de Contas,14069,5,0,9,0,14,5,9,14,0,99.5095600256,35.5391285806,63.970431445,99.5095600256,0
2903805,Boa Vista do Tupim,14,Piemonte do Paraguaçu,19502,16,0,12,0,28,16,12,28,0,143.5750179469,82.0428673982,61.5321505487,143.5750179469,0
2903904,Bom Jesus da Lapa,2,Velho Chico,70618,55,9,80,0,144,64,80,135,9,203.9140162565,90.6284516695,113.2855645869,191.1693902404,12.744626016
2903953,Bom Jesus da Serra,20,Sudoeste Baiano,10477,9,0,9,0,18,9,9,18,0,171.8049059845,85.9024529923,85.9024529923,171.8049059845,0
2904001,Boninal,3,Chapada Diamantina,14760,4,0,7,0,11,4,7,11,0,74.5257452575,27.1002710027,47.4254742547,74.5257452575,0
2904050,Bonito,3,Chapada Diamantina,17131,5,0,10,0,15,5,10,15,0,87.5605627225,29.1868542409,58.3737084817,87.5605627225,0
2904100,Boquira,12,Bacia do Paramirim,22464,9,0,13,0,22,9,13,22,0,97.9344729345,40.0641025641,57.8703703704,97.9344729345,0
2904209,Botuporã,12,Bacia do Paramirim,10898,7,0,9,0,16,7,9,16,0,146.8159295284,64.2319691687,82.5839603597,146.8159295284,0
2904308,Brejões,9,Vale do Jiquiriçá,15122,5,0,6,0,11,5,6,11,0,72.7417008332,33.0644094696,39.6772913636,72.7417008332,0
2904407,Brejolândia,23,Bacia do Rio Corrente,10833,6,0,5,0,11,6,5,11,0,101.541585895,55.3863195791,46.1552663159,101.541585895,0
2904506,Brotas de Macaúbas,2,Velho Chico,10974,6,0,10,0,16,6,10,16,0,145.7991616548,54.6746856206,91.1244760343,145.7991616548,0
2904605,Brumado,13,Sertão Produtivo,69677,72,28,61,4,165,100,65,133,32,236.8069807828,143.5193822926,93.2875984902,190.8807784491,45.9262023336
2904704,Buerarema,5,Litoral Sul,19256,7,0,14,0,21,7,14,21,0,109.0569173245,36.3523057748,72.7046115496,109.0569173245,0
2904753,Buritirama,11,Bacia do Rio Grande,21786,7,0,15,0,22,7,15,22,0,100.9822821996,32.1307261544,68.8515560452,100.9822821996,0
2904803,Caatiba,8,Médio Sudoeste da Bahia,7841,4,0,7,0,11,4,7,11,0,140.2882285423,51.0139012881,89.2743272542,140.2882285423,0
2904852,Cabaceiras do Paraguaçu,21,Recôncavo,19312,9,0,18,0,27,9,18,27,0,139.8094449047,46.6031483016,93.2062966031,139.8094449047,0
2904902,Cachoeira,21,Recôncavo,35139,24,8,26,0,58,32,26,50,8,165.0587666126,91.0669057173,73.9918608953,142.2920401833,22.7667264293
2905008,Caculé,13,Sertão Produtivo,23817,11,11,18,1,41,22,19,29,12,172.1459461729,92.3709955074,79.7749506655,121.7617668052,50.3841793677
2905107,Caém,16,Piemonte da Diamantina,10058,6,0,5,0,11,6,5,11,0,109.3656790614,59.6540067608,49.7116723007,109.3656790614,0
2905156,Caetanos,20,Sudoeste Baiano,16106,4,0,7,0,11,4,7,11,0,68.2975288712,24.8354650441,43.4620638271,68.2975288712,0
2905206,Caetité,13,Sertão Produtivo,52853,58,8,38,1,105,66,39,96,9,198.664219628,124.8746523376,73.7895672904,181.6358579456,17.0283616824
2905305,Cafarnaum,1,Irecê,19006,10,0,15,0,25,10,15,25,0,131.5374092392,52.6149636957,78.9224455435,131.5374092392,0
2905404,Cairu,6,Baixo Sul,18224,12,0,10,0,22,12,10,22,0,120.719929763,65.8472344162,54.8726953468,120.719929763,0
2905503,Caldeirão Grande,25,Piemonte Norte do Itapicuru,13713,9,0,10,0,19,9,10,19,0,138.5546561657,65.6311529206,72.9235032451,138.5546561657,0
2905602,Camacan,5,Litoral Sul,33310,29,2,30,0,61,31,30,59,2,183.1281897328,93.0651456019,90.0630441309,177.1239867908,6.0042029421
2905701,Camaçari,26,Metropolitano de Salvador,296893,360,121,251,16,748,481,267,611,137,251.942619058,162.0112296349,89.9313894231,205.7980484552,46.1445706029
2905800,Camamu,6,Baixo Sul,36644,14,6,20,0,40,20,20,34,6,109.1583888222,54.5791944111,54.5791944111,92.7846304989,16.3737583233
2905909,Campo Alegre de Lourdes,10,Sertão do São Francisco,30048,12,0,19,0,31,12,19,31,0,103.1682641108,39.9361022364,63.2321618743,103.1682641108,0
2906006,Campo Formoso,25,Piemonte Norte do Itapicuru,73448,42,9,34,0,85,51,34,76,9,115.7281341902,69.4368805141,46.2912536761,103.4745670406,12.2535671495
2906105,Canápolis,23,Bacia do Rio Corrente,10151,7,0,5,0,12,7,5,12,0,118.2149541917,68.9587232785,49.2562309132,118.2149541917,0
2906204,Canarana,1,Irecê,26862,12,0,16,0,28,12,16,28,0,104.2364678728,44.6727719455,59.5636959273,104.2364678728,0
2906303,Canavieiras,5,Litoral Sul,33002,18,4,17,1,40,22,18,35,5,121.2047754682,66.6626265075,54.5421489607,106.0541785346,15.1505969335
2906402,Candeal,4,Sisal,8837,9,0,8,0,17,9,8,17,0,192.3729772547,101.8445173701,90.5284598846,192.3729772547,0
2906501,Candeias,26,Metropolitano de Salvador,89707,69,41,75,17,202,110,92,144,58,225.1775223784,122.6214230774,102.5560993011,160.5225902104,64.6549321681
2906600,Candiba,13,Sertão Produtivo,14792,2,0,5,0,7,2,5,7,0,47.3228772309,13.520822066,33.802055165,47.3228772309,0
2906709,Cândido Sales,20,Sudoeste Baiano,26674,11,0,22,0,33,11,22,33,0,123.715978106,41.2386593687,82.4773187373,123.715978106,0
2906808,Cansanção,4,Sisal,36191,20,1,18,0,39,21,18,38,1,107.7615981874,58.0254759471,49.7361222403,104.9984802852,2.7631179022
2906824,Canudos,10,Sertão do São Francisco,17316,8,0,9,0,17,8,9,17,0,98.1750981751,46.2000462,51.9750519751,98.1750981751,0
2906857,Capela do Alto Alegre,15,Bacia do Jacuípe,12199,4,0,13,0,17,4,13,17,0,139.3556848922,32.7895729158,106.5661119764,139.3556848922,0
2906873,Capim Grosso,15,Bacia do Jacuípe,31392,18,2,29,0,49,20,29,47,2,156.0907237513,63.7104994903,92.380224261,149.7196738022,6.371049949
2906899,Caraíbas,20,Sudoeste Baiano,9773,6,0,12,0,18,6,12,18,0,184.1809065794,61.3936355265,122.7872710529,184.1809065794,0
2906907,Caravelas,7,Extremo Sul,22740,6,0,18,0,24,6,18,24,0,105.5408970976,26.3852242744,79.1556728232,105.5408970976,0
2907004,Cardeal da Silva,18,Litoral Norte e Agreste Baiano,9544,7,0,4,0,11,7,4,11,0,115.255658005,73.3445096396,41.9111483655,115.255658005,0
2907103,Carinhanha,2,Velho Chico,30118,14,3,16,0,33,17,16,30,3,109.5690284879,56.4446510392,53.1243774487,99.6082077163,9.9608207716
2907202,Casa Nova,10,Sertão do São Francisco,73382,36,1,26,0,63,37,26,62,1,85.8521163228,50.4210841896,35.4310321332,84.4893843177,1.3627320051
2907301,Castro Alves,21,Recôncavo,27238,23,2,26,1,52,25,27,49,3,190.9097584257,91.7835377047,99.1262207211,179.8957339012,11.0140245246
2907400,Catolândia,11,Bacia do Rio Grande,3669,2,0,3,0,5,2,3,5,0,136.2769146907,54.5107658763,81.7661488144,136.2769146907,0
2907509,Catu,18,Litoral Norte e Agreste Baiano,56459,22,29,36,13,100,51,49,58,42,177.1196797676,90.3310366815,86.7886430861,102.7294142652,74.3902655024
2907558,Caturama,12,Bacia do Paramirim,9764,7,0,12,0,19,7,12,19,0,194.5923801721,71.6919295371,122.900450635,194.5923801721,0
2907608,Central,1,Irecê,17969,10,0,17,0,27,10,17,27,0,150.2587790083,55.6513996327,94.6073793756,150.2587790083,0
2907707,Chorrochó,24,Itaparica,11591,4,0,10,0,14,4,10,14,0,120.783366405,34.5095332586,86.2738331464,120.783366405,0
2907806,Cícero Dantas,17,Semiárido Nordeste II,34676,23,5,22,0,50,28,22,45,5,144.1919483216,80.7474910601,63.4444572615,129.7727534894,14.4191948322
2907905,Cipó,17,Semiárido Nordeste II,17739,8,0,15,0,23,8,15,23,0,129.6578161114,45.0983708214,84.55944529,129.6578161114,0
2908002,Coaraci,5,Litoral Sul,19022,14,2,22,0,38,16,22,36,2,199.7686888866,84.1131321628,115.6555567238,189.2545473662,10.5141415203
2908101,Cocos,23,Bacia do Rio Corrente,19498,14,0,14,0,28,14,14,28,0,143.6044722536,71.8022361268,71.8022361268,143.6044722536,0
2908200,Conceição da Feira,19,Portal do Sertão,23024,18,1,19,1,39,19,20,37,2,169.3884642113,82.5225851286,86.8658790827,160.701876303,8.6865879083
2908309,Conceição do Almeida,21,Recôncavo,18229,11,0,15,0,26,11,15,26,0,142.6298754731,60.343408854,82.2864666191,142.6298754731,0
2908408,Conceição do Coité,4,Sisal,68303,32,22,44,3,101,54,47,76,25,147.8705181324,79.0594849421,68.8110331903,111.2689047333,36.6016133991
2908507,Conceição do Jacuípe,19,Portal do Sertão,33876,43,9,31,1,84,52,32,74,10,247.9631597591,153.5010036604,94.4621560987,218.4437359783,29.5194237808
2908606,Conde,18,Litoral Norte e Agreste Baiano,26371,15,0,18,0,33,15,18,33,0,125.1374616056,56.8806643662,68.2567972394,125.1374616056,0
2908705,Condeúba,20,Sudoeste Baiano,18191,18,2,26,0,46,20,26,44,2,252.8722994888,109.9444780386,142.9278214502,241.8778516849,10.9944478039
2908804,Contendas do Sincorá,13,Sertão Produtivo,4299,3,0,4,0,7,3,4,7,0,162.8285647825,69.7836706211,93.0448941614,162.8285647825,0
2908903,Coração de Maria,19,Portal do Sertão,23896,16,0,17,0,33,16,17,33,0,138.0984265149,66.9568128557,71.1416136592,138.0984265149,0
2909000,Cordeiros,20,Sudoeste Baiano,8904,8,0,10,0,18,8,10,18,0,202.1563342318,89.8472596586,112.3090745732,202.1563342318,0
2909109,Coribe,23,Bacia do Rio Corrente,14933,8,0,17,0,25,8,17,25,0,167.4144512154,53.5726243889,113.8418268265,167.4144512154,0
2909208,Coronel João Sá,17,Semiárido Nordeste II,16814,7,0,11,0,18,7,11,18,0,107.0536457714,41.6319733555,65.4216724158,107.0536457714,0
2909307,Correntina,23,Bacia do Rio Corrente,33361,14,0,18,1,33,14,19,32,1,98.9178981445,41.9651689098,56.9527292347,95.9203860796,2.997512065
2909406,Cotegipe,11,Bacia do Rio Grande,14414,3,0,9,0,12,3,9,12,0,83.2523935063,20.8130983766,62.4392951297,83.2523935063,0
2909505,Cravolândia,9,Vale do Jiquiriçá,5576,3,0,6,0,9,3,6,9,0,161.406025825,53.8020086083,107.6040172166,161.406025825,0
2909604,Crisópolis,18,Litoral Norte e Agreste Baiano,21835,16,0,19,0,35,16,19,35,0,160.2931073964,73.2768490955,87.0162583009,160.2931073964,0
2909703,Cristópolis,11,Bacia do Rio Grande,14403,6,0,14,0,20,6,14,20,0,138.8599597306,41.6579879192,97.2019718114,138.8599597306,0
2909802,Cruz das Almas,21,Recôncavo,64932,53,35,52,4,144,88,56,105,39,221.7704675661,135.5263968459,86.2440707201,161.7076326003,60.0628349658
2909901,Curaçá,10,Sertão do São Francisco,35524,21,0,19,0,40,21,19,40,0,112.59993244,59.114964531,53.484967909,112.59993244,0
2910008,Dário Meira,22,Médio Rio de Contas,11716,3,0,9,0,12,3,9,12,0,102.424035507,25.6060088767,76.8180266302,102.424035507,0
2910057,Dias D'Ávila,26,Metropolitano de Salvador,80657,37,17,41,3,98,54,44,78,20,121.5021634824,66.9501717148,54.5519917676,96.705803588,24.7963598944
2910107,Dom Basílio,13,Sertão Produtivo,12604,11,0,12,0,23,11,12,23,0,182.4817518248,87.2738813075,95.2078705173,182.4817518248,0
2910206,Dom Macedo Costa,21,Recôncavo,4212,4,0,5,0,9,4,5,9,0,213.6752136752,94.9667616334,118.7084520418,213.6752136752,0
2910305,Elísio Medrado,9,Vale do Jiquiriçá,8461,4,0,8,0,12,4,8,12,0,141.8272071859,47.2757357286,94.5514714573,141.8272071859,0
2910404,Encruzilhada,20,Sudoeste Baiano,19376,12,0,14,0,26,12,14,26,0,134.1866226259,61.9322873658,72.2543352601,134.1866226259,0
2910503,Entre Rios,18,Litoral Norte e Agreste Baiano,43223,19,4,35,0,58,23,35,54,4,134.1878166717,53.2124100595,80.9754066122,124.9334844874,9.2543321843
2910602,Esplanada,18,Litoral Norte e Agreste Baiano,37845,16,2,26,0,44,18,26,42,2,116.2637072268,47.5624256837,68.7012815431,110.978993262,5.2847139649
2910701,Euclides da Cunha,17,Semiárido Nordeste II,61924,50,5,43,1,99,55,44,93,6,159.8733931917,88.8185517731,71.0548414185,150.1840966346,9.6892965571
